state,county,fips,year,registration,turnout,per_registration,lawchange,presyear,population,medfaminc,per_HSeducation,per_AfricanAmerican,per_urban,median_age,log_inc,log_pop
NY,CHENANGO,36017,1950,5,.5993821,.15000001,0,0,39138,2940.5371,.34900001,.0049999999,.21200001,32.400002,7.9863477,10.574849
NY,CHENANGO,36017,1952,5,.8039428,.15000001,0,1,39959,3460.4009,.36260003,.0049999999,.21200001,32.040001,8.1491394,10.59561
NY,CHENANGO,36017,1954,5,.63415396,.15000001,0,0,40780,3989.1306,.37620002,.0049999999,.21200001,31.68,8.2913284,10.615947
NY,CHENANGO,36017,1956,5,.79181808,.15000001,0,1,41601,4514.4795,.38979998,.0049999999,.21200001,31.320002,8.4150448,10.63588
NY,CHENANGO,36017,1958,5,.63101161,.15000001,0,0,42422,5032.3779,.4034,.0049999999,.21200001,30.960001,8.5236483,10.655422
NY,CHENANGO,36017,1960,5,.78524387,.15000001,0,1,43243,5556.356,.417,.0049999999,.21200001,30.6,8.6226978,10.674591
NY,CHENANGO,36017,1962,5,.57968652,.15000001,0,0,43868,6318.3696,.44119999,.0049999999,.2078,30.200001,8.7512169,10.68894
NY,CHENANGO,36017,1964,5,.6962598,.15000001,0,1,44493,7079.1694,.46540001,.0049999999,.2036,29.800001,8.864912,10.703087
NY,CHENANGO,36017,1966,5,.56034744,.15000001,0,0,44493,7067.7832,.46540001,.0049999999,.2036,29.800001,8.8633022,10.703087
NY,CHENANGO,36017,1968,1,.64281046,1,1,1,45743,8577.1543,.51380002,.0049999999,.19520001,29,9.0568571,10.730794
NY,CHENANGO,36017,1970,1,.54184473,1,0,0,46368,9308.541,.53799999,.0049999999,.191,28.6,9.1386881,10.744365
NY,CHENANGO,36017,1972,1,.6573841,1,0,1,46963.199,10817.23,.50546485,.00512273,.18555778,29.02,9.2888956,10.757119
NY,CHENANGO,36017,1974,1,.50501031,1,0,0,47558.398,12314.077,.47292969,.0052454602,.18011557,29.440001,9.418498,10.769713
NY,CHENANGO,36017,1976,1,.6185146,1,0,1,48153.602,13787.869,.44039455,.0053681908,.17467335,29.860001,9.5315447,10.782151
NY,CHENANGO,36017,1978,1,.45352641,1,0,0,48748.801,15266.063,.40785939,.005490921,.16923113,30.280001,9.6333876,10.794436
NY,CHENANGO,36017,1980,1,.57718593,1,0,1,49344,16736.42,.37532425,.0056136511,.16378891,30.700001,9.7253428,10.806571
NY,CHENANGO,36017,1982,1,.46578464,1,0,0,49828.801,19527.291,.45125937,.0059744632,,,9.8795681,10.816348
NY,CHENANGO,36017,1984,1,.58396286,1,0,1,50313.602,22335.656,.52719456,.0063352748,,,10.01394,10.826031
NY,CHENANGO,36017,1986,1,.41471627,1,0,0,50798.398,25749.453,.60312968,.0066960864,,,10.156169,10.83562
NY,CHENANGO,36017,1988,1,.54121482,1,0,1,51283.199,27956.359,.67906487,.007056898,,,10.2384,10.845119
NY,CHENANGO,36017,1990,1,.3697702,1,0,0,51768,30755.238,.755,.00741771,,,10.333816,10.854527
NY,CHENANGO,36017,1992,1,.57987291,1,0,1,51621.199,34487.711,.647183,.0077346088,,,10.448359,10.851687
NY,CHENANGO,36017,1994,1,.43338445,1,0,0,51547.801,36357.234,.59327447,.0078930585,,,10.501148,10.850265
NY,CHENANGO,36017,1996,1,.51062059,1,0,1,51474.398,38229.781,.53936601,.0080515072,,,10.55137,10.84884
NY,CHENANGO,36017,1998,1,.3797558,1,0,0,51401,39127.25,.48545751,.0082099568,,38.400002,10.574574,10.847413
NY,CHENANGO,36017,2000,1,.54140747,1,0,1,51401,39127.25,.48545751,.0082099568,,38.400002,10.574574,10.847413
NY,CLINTON,36019,1950,5,.58542204,.2264151,0,0,53622,2998.8391,.26700002,.016000001,.34400001,28.200001,8.0059805,10.889714
NY,CLINTON,36019,1952,5,.66229784,.23636363,0,1,57442,3476.6438,.28839999,.02,.34400001,27.58,8.1538229,10.958531
NY,CLINTON,36019,1954,5,.49155936,.23636363,0,0,61262,3963.6428,.30980003,.024,.34400001,26.960001,8.2849188,11.022915
NY,CLINTON,36019,1956,5,.61036217,.23636363,0,1,65082,4447.4097,.33120003,.027999999,.34400001,26.34,8.4000769,11.083404
NY,CLINTON,36019,1958,5,.46735916,.22807017,0,0,68902,4923.999,.35260001,.031999998,.34400001,25.720001,8.5018759,11.140441
NY,CLINTON,36019,1960,5,.59773713,.22807017,0,1,72722,5406.665,.37400001,.035999998,.34400001,25.1,8.5953875,11.194399
NY,CLINTON,36019,1962,5,.44163194,.22807017,0,0,72764.398,6047.3496,.3998,.035399999,.35620004,24.860001,8.7073755,11.194983
NY,CLINTON,36019,1964,5,.54432774,.22807017,0,1,72806.797,6687.0659,.42560002,.0348,.36840001,24.620001,8.8079309,11.195564
NY,CLINTON,36019,1966,1,.45953327,1,0,0,72806.797,6676.3105,.42560002,.0348,.36840001,24.620001,8.8063211,11.195564
NY,CLINTON,36019,1968,1,.4801909,1,0,1,72891.602,7945.0371,.4772,.033599999,.39279997,24.139999,8.9803028,11.196729
NY,CLINTON,36019,1970,1,.41591027,1,0,0,72934,8558.2197,.50300002,.033,.405,23.9,9.0546474,11.19731
NY,CLINTON,36019,1972,1,.53526211,1,0,1,74497.203,10209.433,.4688074,.0323839,.40011641,24.360001,9.2310677,11.218517
NY,CLINTON,36019,1974,1,.39714617,1,0,0,76060.398,11847.95,.43461487,.0317678,.3952328,24.82,9.3799105,11.239283
NY,CLINTON,36019,1976,1,.49573368,1,0,1,77623.602,13462.749,.40042228,.031151703,.39034924,25.280001,9.5076818,11.259626
NY,CLINTON,36019,1978,1,.37258205,1,0,0,79186.797,15080.524,.36622974,.030535605,.38546562,25.74,9.6211596,11.279565
NY,CLINTON,36019,1980,1,.464863,1,0,1,80750,16689.566,.33203715,.029919505,.38058203,26.200001,9.7225389,11.299113
NY,CLINTON,36019,1982,1,.38784534,1,0,0,81793.797,19783.482,.41402972,.032645721,,,9.8926029,11.311956
NY,CLINTON,36019,1984,1,.50292337,1,0,1,82837.602,22894.09,.49602231,.035371937,,,10.038634,11.324637
NY,CLINTON,36019,1986,1,.35534182,1,0,0,83881.398,26630.342,.57801485,.038098153,,,10.189807,11.337159
NY,CLINTON,36019,1988,1,.45180911,1,0,1,84925.203,29118.1,.66000742,.040824365,,,10.279116,11.349526
NY,CLINTON,36019,1990,1,.28851014,1,0,0,85969,32217.701,.74199998,.043550581,,,10.380271,11.361742
NY,CLINTON,36019,1992,1,.50011432,1,0,1,83539,37798.684,.6368289,.040464345,,,10.54003,11.333069
NY,CLINTON,36019,1994,1,.35942909,1,0,0,82324,40591.559,.58424336,.038921222,,,10.611316,11.318418
NY,CLINTON,36019,1996,1,.46308774,1,0,1,81109,43387.305,.53165781,.037378103,,,10.677922,11.303549
NY,CLINTON,36019,1998,1,.37689859,1,0,0,79894,45059.738,.47907227,.035834983,,35.700001,10.715744,11.288456
NY,CLINTON,36019,2000,1,.50575179,1,0,1,79894,45059.738,.47907227,.035834983,,35.700001,10.715744,11.288456
NY,COLUMBIA,36021,1950,5,.67057765,.15555556,0,0,43182,2949.0173,.289,.025,.234,35.5,7.9892273,10.673179
NY,COLUMBIA,36021,1952,5,.81239468,.15555556,0,1,44010,3472.0032,.3062,.026400002,.234,35.380001,8.1524868,10.692172
NY,COLUMBIA,36021,1954,5,.65281588,.15555556,0,0,44838,4003.8757,.32339999,.027799999,.234,35.260002,8.2950182,10.710812
NY,COLUMBIA,36021,1956,5,.80677927,.15217391,0,1,45666,4532.3506,.34060001,.029200001,.234,35.139999,8.4189959,10.72911
NY,COLUMBIA,36021,1958,5,.65715039,.15217391,0,0,46494,5053.3408,.35779998,.0306,.234,35.02,8.5278053,10.747079
NY,COLUMBIA,36021,1960,5,.81183058,.15217391,0,1,47322,5580.4321,.375,.032000002,.234,34.900002,8.6270218,10.76473
NY,COLUMBIA,36021,1962,5,.60602641,.15217391,0,0,48161.398,6280.519,.40060002,.032600001,.22199999,34.460003,8.7452078,10.782313
NY,COLUMBIA,36021,1964,5,.71632844,.15217391,0,1,49000.801,6979.5249,.4262,.033199999,.20999999,34.02,8.8507357,10.799592
NY,COLUMBIA,36021,1966,5,.61115348,.14893617,0,0,49000.801,6968.2988,.4262,.033199999,.20999999,34.02,8.8491268,10.799592
NY,COLUMBIA,36021,1968,1,.65223706,1,1,1,50679.602,8354.7998,.47739998,.034400001,.186,33.139999,9.030591,10.833279
NY,COLUMBIA,36021,1970,1,.56400573,1,0,0,51519,9025.6152,.50300002,.035,.17399999,32.700001,9.1078224,10.849706
NY,COLUMBIA,36021,1972,1,.68899739,1,0,1,53112.602,10770.747,.48193669,.034909073,.16604955,32.959999,9.2845888,10.88017
NY,COLUMBIA,36021,1974,1,.53575844,1,0,0,54706.199,12502.464,.46087343,.034818143,.15809913,33.220001,9.4336815,10.909732
NY,COLUMBIA,36021,1976,1,.6543225,1,0,1,56299.801,14209.132,.4398101,.034727219,.15014869,33.48,9.5616398,10.938446
NY,COLUMBIA,36021,1978,1,.49972004,1,0,0,57893.398,15918.921,.41874683,.034636289,.14219826,33.740002,9.6752634,10.966358
NY,COLUMBIA,36021,1980,1,.6064257,1,0,1,59487,17619.48,.39768353,.034545362,.13424782,34,9.7767601,10.993513
NY,COLUMBIA,36021,1982,1,.50263655,1,0,0,60186,21198.111,.46534684,.03538771,,,9.9616671,11.005195
NY,COLUMBIA,36021,1984,1,.61957747,1,0,1,60885,24793.609,.53301013,.036230057,,,10.118341,11.016742
NY,COLUMBIA,36021,1986,1,.47111672,1,0,0,61584,29071.629,.60067344,.037072409,,,10.277518,11.028157
NY,COLUMBIA,36021,1988,1,.55932462,1,0,1,62283,31986.391,.66833669,.037914757,,,10.373066,11.039444
NY,COLUMBIA,36021,1990,1,.41937768,1,0,0,62982,35568.715,.736,.038757104,,,10.479221,11.050604
NY,COLUMBIA,36021,1992,1,.61012369,1,0,1,63026.801,41272.605,.63940644,.04132254,,,10.627954,11.051315
NY,COLUMBIA,36021,1994,1,.49099642,1,0,0,63049.199,44127.473,.59110963,.042605262,,,10.694838,11.051671
NY,COLUMBIA,36021,1996,1,.57368582,1,0,1,63071.602,46985.59,.54281288,.043887977,,,10.757596,11.052026
NY,COLUMBIA,36021,1998,1,.45375794,1,0,0,63094,48631.453,.4945161,.045170698,,40.5,10.792026,11.052381
NY,COLUMBIA,36021,2000,1,.60486329,1,0,1,63094,48631.453,.4945161,.045170698,,40.5,10.792026,11.052381
NY,CORTLAND,36023,1950,5,.56716418,.32432431,0,0,37158,2973.3982,.36700001,.0020000001,.55500001,30.6,7.9974608,10.522934
NY,CORTLAND,36023,1952,5,.76481467,.44444445,0,1,37949,3528.1152,.3748,.0020000001,.55500001,30.16,8.168519,10.543999
NY,CORTLAND,36023,1954,5,.53255904,.35897437,0,0,38740,4091.7131,.38259998,.0020000001,.55500001,29.719999,8.3167191,10.564628
NY,CORTLAND,36023,1956,5,.73934245,.35897437,0,1,39531,4651.7725,.39040002,.0020000001,.55500001,29.280001,8.4450035,10.584841
NY,CORTLAND,36023,1958,5,.54884887,.35897437,0,0,40322,5204.0649,.39820001,.0020000001,.55500001,28.84,8.5571957,10.604652
NY,CORTLAND,36023,1960,5,.75302833,.35897437,0,1,41113,5762.5732,.40599999,.0020000001,.55500001,28.4,8.6591396,10.62408
NY,CORTLAND,36023,1962,5,.49851,.35897437,0,0,42069.199,6516.6162,.43699998,.0022,.5478,27.779999,8.7821102,10.647071
NY,CORTLAND,36023,1964,5,.65062505,.35897437,0,1,43025.398,7269.4761,.46799999,.0024000001,.5406,27.16,8.8914394,10.669546
NY,CORTLAND,36023,1966,5,.50848538,.35897437,0,0,43025.398,7257.7837,.46799999,.0024000001,.5406,27.16,8.8898296,10.669546
NY,CORTLAND,36023,1968,1,.58191627,1,1,1,44937.801,8751.251,.52999997,.0027999999,.52620006,25.92,9.076952,10.713035
NY,CORTLAND,36023,1970,1,.4883818,1,0,0,45894,9474.3574,.56099999,.003,.51899999,25.299999,9.1563444,10.73409
NY,CORTLAND,36023,1972,1,.59746796,1,0,1,46479.199,11068.034,.51913595,.003366817,.51259041,25.66,9.3118162,10.74676
NY,CORTLAND,36023,1974,1,.44273448,1,0,0,47064.398,12649.261,.47727185,.0037336338,.50618082,26.02,9.4453545,10.759273
NY,CORTLAND,36023,1976,1,.55023527,1,0,1,47649.602,14206.467,.43540779,.0041004508,.49977124,26.379999,9.5614529,10.771629
NY,CORTLAND,36023,1978,1,.4439778,1,0,0,48234.801,15767.915,.39354369,.0044672675,.49336165,26.74,9.6657324,10.783836
NY,CORTLAND,36023,1980,1,.51102871,1,0,1,48820,17321.053,.35167965,.0048340843,.48695207,27.1,9.7596779,10.795896
NY,CORTLAND,36023,1982,1,.42678294,1,0,0,48848.602,20426.291,.43494374,.0052887495,,,9.9245777,10.796481
NY,CORTLAND,36023,1984,1,.56305605,1,0,1,48877.199,23549.109,.51820779,.0057434137,,,10.066843,10.797067
NY,CORTLAND,36023,1986,1,.39741674,1,0,0,48905.801,27313.795,.60147184,.0061980784,,,10.215147,10.797651
NY,CORTLAND,36023,1988,1,.51394403,1,0,1,48934.398,29798.047,.68473595,.0066527426,,,10.302198,10.798236
NY,CORTLAND,36023,1990,1,.33541393,1,0,0,48963,32909.969,.76800001,.0071074073,,,10.401531,10.79882
NY,CORTLAND,36023,1992,1,.56545478,1,0,1,48817.398,36787.016,.64087778,.0076883836,,,10.5129,10.795842
NY,CORTLAND,36023,1994,1,.41449466,1,0,0,48744.602,38729.125,.57731664,.0079788705,,,10.564347,10.79435
NY,CORTLAND,36023,1996,1,.52587789,1,0,1,48671.801,40674.504,.51375556,.0082693584,,,10.613357,10.792855
NY,CORTLAND,36023,1998,1,.38252157,1,0,0,48599,41583.602,.45019445,.0085598473,,34.200001,10.635461,10.791358
NY,CORTLAND,36023,2000,1,.5637452,1,0,1,48599,41583.602,.45019445,.0085598473,,34.200001,10.635461,10.791358
NY,DELAWARE,36025,1950,0,.60415554,0,0,0,44420,2709.4495,.33900002,.0020000001,.207,31.799999,7.904501,10.701445
NY,DELAWARE,36025,1952,0,.78891701,0,0,1,44244,3181.105,.35260001,.0024000001,.207,31.799999,8.0649843,10.697475
NY,DELAWARE,36025,1954,0,.64761037,0,0,0,44068,3660.9509,.36620003,.0027999999,.207,31.799999,8.2054787,10.693489
NY,DELAWARE,36025,1956,0,.7828036,0,0,1,43892,4137.7119,.37979999,.0031999999,.207,31.799999,8.327898,10.689487
NY,DELAWARE,36025,1958,0,.66100228,0,0,0,43716,4607.6675,.39340001,.0036000002,.207,31.799999,8.4354773,10.68547
NY,DELAWARE,36025,1960,0,.83284211,0,0,1,43540,5083.2075,.40700001,.0040000002,.207,31.799999,8.5336981,10.681436
NY,DELAWARE,36025,1962,5,.61062276,.11111111,0,0,43775.602,5832.3735,.43540001,.0044,.21720001,31.58,8.6711798,10.686831
NY,DELAWARE,36025,1964,5,.70932984,.11111111,0,1,44011.199,6580.3184,.46380001,.0048000002,.2274,31.360001,8.7918386,10.6922
NY,DELAWARE,36025,1966,5,.5700615,.11111111,0,0,44011.199,6569.7344,.46380001,.0048000002,.2274,31.360001,8.7902288,10.6922
NY,DELAWARE,36025,1968,1,.62694645,1,1,1,44482.398,8053.8218,.52060002,.0055999998,.24779999,30.92,8.9939022,10.702848
NY,DELAWARE,36025,1970,1,.52244079,1,0,0,44718,8773.7813,.54900002,.0060000001,.25799999,30.700001,9.0795231,10.708132
NY,DELAWARE,36025,1972,1,.65071875,1,0,1,45139.199,10316.448,.51617336,.0058849137,.25579348,31,9.2414951,10.717506
NY,DELAWARE,36025,1974,1,.48124093,1,0,0,45560.398,11847.127,.4833467,.0057698274,.25358695,31.300001,9.3798409,10.726794
NY,DELAWARE,36025,1976,1,.59993649,1,0,1,45981.602,13354.923,.45052007,.0056547415,.25138041,31.6,9.4996405,10.735996
NY,DELAWARE,36025,1978,1,.46630079,1,0,0,46402.801,14866.378,.41769341,.0055396552,.24917389,31.900002,9.6068573,10.745115
NY,DELAWARE,36025,1980,1,.56204361,1,0,1,46824,16369.75,.38486674,.0054245684,.24696738,32.200001,9.7031908,10.754151
NY,DELAWARE,36025,1982,1,.47716442,1,0,0,46904.199,18862.135,.4558934,.0063555362,,,9.8449116,10.755862
NY,DELAWARE,36025,1984,1,.57332152,1,0,1,46984.398,21372.199,.52692008,.0072865039,,,9.9698467,10.757571
NY,DELAWARE,36025,1986,1,.4559707,1,0,0,47064.602,24457.703,.5979467,.0082174717,,,10.1047,10.759276
NY,DELAWARE,36025,1988,1,.54192215,1,0,1,47144.801,26397.104,.66897339,.0091484394,,,10.181009,10.760979
NY,DELAWARE,36025,1990,1,.39856416,1,0,0,47225,28899.074,.74000001,.010079406,,,10.271564,10.762679
NY,DELAWARE,36025,1992,1,.57581776,1,0,1,47557,33368.891,.63081926,.010775561,,,10.41538,10.769684
NY,DELAWARE,36025,1994,1,.45163018,1,0,0,47723,35606.281,.57622892,.011123636,,,10.480277,10.773169
NY,DELAWARE,36025,1996,1,.53408873,1,0,1,47889,37846.34,.52163857,.011471713,,,10.541289,10.776641
NY,DELAWARE,36025,1998,1,.42227891,1,0,0,48055,39111.484,.4670482,.011819789,,41.400002,10.574171,10.780102
NY,DELAWARE,36025,2000,1,.55094534,1,0,1,48055,39111.484,.4670482,.011819789,,41.400002,10.574171,10.780102
NY,DUTCHESS,36027,1950,5,.52089727,.34736842,0,0,136781,3649.7004,.32799998,.040999997,.41799998,35.599998,8.2024002,11.826137
NY,DUTCHESS,36027,1952,5,.66879994,.34375,0,1,144626.41,4272.3423,.34059998,.044,.41799998,35.16,8.3599176,11.881909
NY,DUTCHESS,36027,1954,5,.48467791,.33663365,0,0,152471.8,4906.0537,.35319999,.046999998,.41799998,34.720001,8.4982252,11.934735
NY,DUTCHESS,36027,1956,5,.64378697,.32380953,0,1,160317.2,5535.6616,.36579999,.050000001,.41799998,34.279999,8.6189661,11.98491
NY,DUTCHESS,36027,1958,5,.50090146,.31481481,0,0,168162.59,6156.2041,.3784,.052999996,.41799998,33.84,8.7252159,12.032686
NY,DUTCHESS,36027,1960,5,.65524161,.30357143,0,1,176008,6784.2397,.39099997,.055999998,.41799998,33.400002,8.8223572,12.078284
NY,DUTCHESS,36027,1962,5,.48398286,.30088496,0,0,185265.41,7859.1704,.42879999,.057799999,.41999999,32.560001,8.9694366,12.129544
NY,DUTCHESS,36027,1964,5,.62927783,.28925619,0,1,194522.8,8932.3125,.4666,.059599999,.42200002,31.720001,9.0974302,12.178305
NY,DUTCHESS,36027,1966,1,.5431875,1,0,0,194522.8,8917.9453,.4666,.059599999,.42200002,31.720001,9.0958204,12.178305
NY,DUTCHESS,36027,1968,1,.59730083,1,0,1,213037.59,11047.589,.54220003,.063200004,.426,30.040001,9.309967,12.269224
NY,DUTCHESS,36027,1970,1,.51052123,1,0,0,222295,12081.826,.57999998,.064999998,.428,29.200001,9.3994579,12.311761
NY,DUTCHESS,36027,1972,1,.63597572,1,0,1,226847,14410.923,.54818273,.065882593,.45593613,29.6,9.5757418,12.332031
NY,DUTCHESS,36027,1974,1,.45768991,1,0,0,231399,16722.109,.51636547,.066765197,.48387229,30,9.7244873,12.351899
NY,DUTCHESS,36027,1976,1,.55132246,1,0,1,235951,18999.832,.48454818,.067647792,.51180845,30.400002,9.8521852,12.37138
NY,DUTCHESS,36027,1978,1,.40780911,1,0,0,240503,21281.762,.45273095,.068530396,.53974462,30.800001,9.9656057,12.390488
NY,DUTCHESS,36027,1980,1,.52667731,1,0,1,245055,23551.377,.42091367,.069412991,.56768072,31.200001,10.066939,12.409238
NY,DUTCHESS,36027,1982,1,.41626164,1,0,0,247936.41,28808.018,.49633095,.07232514,,,10.268409,12.420928
NY,DUTCHESS,36027,1984,1,.56008738,1,0,1,250817.8,34086.063,.5717482,.075237297,,,10.436644,12.432482
NY,DUTCHESS,36027,1986,1,.33953241,1,0,0,253699.2,40309.766,.64716548,.078149453,,,10.604349,12.443905
NY,DUTCHESS,36027,1988,1,.5275228,1,0,1,256580.59,44642.77,.72258276,.081061609,,,10.706448,12.455198
NY,DUTCHESS,36027,1990,1,.34194887,1,0,0,259462,49900.852,.79800004,.083973758,,,10.817793,12.466366
NY,DUTCHESS,36027,1992,1,.5768221,1,0,1,267737.19,55480.648,.67084575,.087645724,,,10.92379,12.497761
NY,DUTCHESS,36027,1994,1,.40917751,1,0,0,271874.81,58276.172,.60726851,.089481704,,,10.972949,12.513097
NY,DUTCHESS,36027,1996,1,.50666773,1,0,1,276012.41,61076.703,.5436914,.091317683,,,11.019886,12.528201
NY,DUTCHESS,36027,1998,1,.36285225,1,0,0,280150,62324.168,.48011422,.09315367,,36.700001,11.040105,12.54308
NY,DUTCHESS,36027,2000,1,.53655863,1,0,1,280150,62324.168,.48011422,.09315367,,36.700001,11.040105,12.54308
NY,ERIE,36029,1950,5,.54769659,.76047903,0,0,899238,3699.5222,.324,.048,.87599999,32.299999,8.2159586,13.709303
NY,ERIE,36029,1952,5,.74398547,.73919308,0,1,932328,4293.8589,.33460003,.052400004,.87599999,32.099998,8.3649406,13.74544
NY,ERIE,36029,1954,5,.53972453,.72086722,0,0,965418,4899.5234,.3452,.056800004,.87599999,31.9,8.4968929,13.780316
NY,ERIE,36029,1956,5,.7256813,.68742061,0,1,998508,5501.1807,.35580003,.0612,.87599999,31.699999,8.6127176,13.814017
NY,ERIE,36029,1958,1,.56217736,1,0,0,1031598,6093.9443,.3664,.0656,.87599999,31.5,8.7150507,13.84662
NY,ERIE,36029,1960,1,.74164391,1,0,1,1064688,6694.2158,.377,.07,.87599999,31.299999,8.8089991,13.878192
NY,ERIE,36029,1962,1,.54556113,1,0,0,1074448.6,7537.1245,.40240002,.073799998,.87659997,30.959999,8.9275961,13.887319
NY,ERIE,36029,1964,1,.6873908,1,0,1,1084209.3,8378.7295,.42780003,.077599995,.87720001,30.619999,9.033452,13.896361
NY,ERIE,36029,1966,1,.56097591,1,0,0,1084209.3,8365.2529,.42780003,.077599995,.87720001,30.619999,9.0318422,13.896361
NY,ERIE,36029,1968,1,.63649553,1,0,1,1103730.4,10034.621,.4786,.085199997,.87840003,29.940001,9.2137966,13.914207
NY,ERIE,36029,1970,1,.54250008,1,0,0,1113491,10842.346,.50400001,.088999994,.87900001,29.6,9.2912149,13.923011
NY,ERIE,36029,1972,1,.65545738,1,0,1,1093887.3,12924.276,.48213828,.091597408,.8801713,30.040001,9.4668627,13.905249
NY,ERIE,36029,1974,1,.48119894,1,0,0,1074283.4,14990.191,.46027657,.094194822,.88134265,30.48,9.6151514,13.887164
NY,ERIE,36029,1976,1,.61061573,1,0,1,1054679.6,17026.154,.43841481,.096792229,.88251388,30.92,9.742506,13.868748
NY,ERIE,36029,1978,1,.42649153,1,0,0,1035075.8,19065.924,.41655308,.09938965,.88368523,31.359999,9.8556576,13.849985
NY,ERIE,36029,1980,1,.56414038,1,0,1,1015472,21094.691,.39469135,.10198706,.88485646,31.799999,9.9567766,13.830864
NY,ERIE,36029,1982,1,.45606035,1,0,0,1006084,23954.027,.4685531,.10427387,,,10.083892,13.821576
NY,ERIE,36029,1984,1,.62023711,1,0,1,996696,26837,.54241484,.10656068,,,10.197536,13.812201
NY,ERIE,36029,1986,1,.42483318,1,0,0,987308,30436.664,.61627656,.10884751,,,10.323403,13.802737
NY,ERIE,36029,1988,1,.5795216,1,0,1,977920,32610.416,.69013822,.11113432,,,10.392387,13.793183
NY,ERIE,36029,1990,1,.36706719,1,0,0,968532,35484.711,.764,.11342113,,,10.476857,13.783537
NY,ERIE,36029,1992,1,.61158913,1,0,1,961225.19,41276.043,.66429412,.12005039,,,10.628037,13.775964
NY,ERIE,36029,1994,1,.4290337,1,0,0,957571.81,44174.555,.61444122,.12336501,,,10.695904,13.772156
NY,ERIE,36029,1996,1,.56275487,1,0,1,953918.38,47076.301,.56458831,.12667964,,,10.759525,13.768333
NY,ERIE,36029,1998,1,.40632305,1,0,0,950265,48762.496,.5147354,.12999427,,38,10.794717,13.764496
NY,ERIE,36029,2000,1,.60008478,1,0,1,950265,48762.496,.5147354,.12999427,,38,10.794717,13.764496
NY,ESSEX,36031,1950,5,.58086956,.023255814,0,0,35086,2642.6672,.33400002,.0040000002,.236,31.200001,7.8795438,10.465557
NY,ESSEX,36031,1952,5,.78170735,.023255814,0,1,35128.801,3151.783,.34120002,.0038000001,.236,31.1,8.0557232,10.466777
NY,ESSEX,36031,1954,5,.61732692,.045454547,0,0,35171.602,3668.7446,.3484,.0036000002,.236,31,8.2076044,10.467995
NY,ESSEX,36031,1956,5,.79333311,.023255814,0,1,35214.398,4182.4956,.3556,.0034,.236,30.900002,8.3386631,10.469211
NY,ESSEX,36031,1958,5,.65032822,.046511628,0,0,35257.199,4689.2134,.3628,.0032000002,.236,30.800001,8.4530201,10.470425
NY,ESSEX,36031,1960,5,.84943134,.046511628,0,1,35300,5201.4946,.37,.003,.236,30.700001,8.5567017,10.471639
NY,ESSEX,36031,1962,5,.59747964,.046511628,0,0,35166.199,5859.7686,.39700001,.0027999999,.23280001,30.68,8.6758652,10.46784
NY,ESSEX,36031,1964,5,.76021951,.046511628,0,1,35032.398,6517.022,.42400002,.0026000002,.22960001,30.66,8.7821732,10.464028
NY,ESSEX,36031,1966,5,.64316797,.045454547,0,0,35032.398,6506.54,.42400002,.0026000002,.22960001,30.66,8.7805634,10.464028
NY,ESSEX,36031,1968,1,.6806888,1,1,1,34764.801,7810.252,.47799999,.0022,.22319999,30.620001,8.9631929,10.456361
NY,ESSEX,36031,1970,1,.57957131,1,0,0,34631,8441.1113,.505,.0020000001,.22,30.6,9.0408697,10.452504
